2017-12-23 22:42:41.118 ,9128283H1,99-157,20000000,40000000,BID,99-162,20000000,40000000,OFFER,
2017-12-23 22:42:41.125 ,9128283H1,99-160,10000000,20000000,BID,99-16+,10000000,20000000,OFFER,
2017-12-23 22:42:41.132 ,9128283H1,99-161,20000000,40000000,BID,99-165,20000000,40000000,OFFER,
2017-12-23 22:42:41.139 ,9128283H1,99-162,10000000,20000000,BID,99-165,10000000,20000000,OFFER,
2017-12-23 22:42:41.154 ,9128283H1,99-163,20000000,40000000,BID,99-165,20000000,40000000,OFFER,
2017-12-23 22:42:41.167 ,9128283H1,99-16+,10000000,20000000,BID,99-166,10000000,20000000,OFFER,
2017-12-23 22:42:41.186 ,9128283H1,99-165,20000000,40000000,BID,99-170,20000000,40000000,OFFER,
2017-12-23 22:42:41.200 ,9128283H1,99-166,10000000,20000000,BID,99-172,10000000,20000000,OFFER,
2017-12-23 22:42:41.213 ,9128283H1,99-167,20000000,40000000,BID,99-173,20000000,40000000,OFFER,
2017-12-23 22:42:41.242 ,9128283H1,99-170,10000000,20000000,BID,99-173,10000000,20000000,OFFER,
2017-12-23 22:42:41.268 ,9128283H1,99-171,20000000,40000000,BID,99-173,20000000,40000000,OFFER,
2017-12-23 22:42:41.276 ,9128283H1,99-172,10000000,20000000,BID,99-17+,10000000,20000000,OFFER,
2017-12-23 22:42:41.287 ,9128283H1,99-173,20000000,40000000,BID,99-176,20000000,40000000,OFFER,
2017-12-23 22:42:41.295 ,9128283H1,99-17+,10000000,20000000,BID,99-180,10000000,20000000,OFFER,
2017-12-23 22:42:41.305 ,9128283H1,99-175,20000000,40000000,BID,99-181,20000000,40000000,OFFER,
2017-12-23 22:42:41.313 ,9128283H1,99-176,10000000,20000000,BID,99-181,10000000,20000000,OFFER,
2017-12-23 22:42:41.323 ,9128283H1,99-177,20000000,40000000,BID,99-181,20000000,40000000,OFFER,
2017-12-23 22:42:41.331 ,9128283H1,99-180,10000000,20000000,BID,99-182,10000000,20000000,OFFER,
2017-12-23 22:42:41.341 ,9128283H1,99-181,20000000,40000000,BID,99-18+,20000000,40000000,OFFER,
2017-12-23 22:42:41.351 ,9128283H1,99-182,10000000,20000000,BID,99-186,10000000,20000000,OFFER,
2017-12-23 22:42:41.361 ,9128283H1,99-183,20000000,40000000,BID,99-187,20000000,40000000,OFFER,
2017-12-23 22:42:41.371 ,9128283H1,99-18+,10000000,20000000,BID,99-187,10000000,20000000,OFFER,
2017-12-23 22:42:41.382 ,9128283H1,99-185,20000000,40000000,BID,99-187,20000000,40000000,OFFER,
2017-12-23 22:42:41.394 ,9128283H1,99-186,10000000,20000000,BID,99-190,10000000,20000000,OFFER,
2017-12-23 22:42:41.402 ,9128283H1,99-187,20000000,40000000,BID,99-192,20000000,40000000,OFFER,
2017-12-23 22:42:41.411 ,9128283H1,99-190,10000000,20000000,BID,99-19+,10000000,20000000,OFFER,
2017-12-23 22:42:41.419 ,9128283H1,99-191,20000000,40000000,BID,99-195,20000000,40000000,OFFER,
2017-12-23 22:42:41.427 ,9128283H1,99-192,10000000,20000000,BID,99-195,10000000,20000000,OFFER,
2017-12-23 22:42:41.435 ,9128283H1,99-193,20000000,40000000,BID,99-195,20000000,40000000,OFFER,
2017-12-23 22:42:41.443 ,9128283H1,99-19+,10000000,20000000,BID,99-196,10000000,20000000,OFFER,
2017-12-23 22:42:41.452 ,9128283H1,99-195,20000000,40000000,BID,99-200,20000000,40000000,OFFER,
2017-12-23 22:42:41.461 ,9128283H1,99-196,10000000,20000000,BID,99-202,10000000,20000000,OFFER,
2017-12-23 22:42:41.469 ,9128283H1,99-197,20000000,40000000,BID,99-203,20000000,40000000,OFFER,
2017-12-23 22:42:41.478 ,9128283H1,99-200,10000000,20000000,BID,99-203,10000000,20000000,OFFER,
2017-12-23 22:42:41.489 ,9128283H1,99-201,20000000,40000000,BID,99-203,20000000,40000000,OFFER,
2017-12-23 22:42:41.497 ,9128283H1,99-202,10000000,20000000,BID,99-20+,10000000,20000000,OFFER,
2017-12-23 22:42:41.506 ,9128283H1,99-203,20000000,40000000,BID,99-206,20000000,40000000,OFFER,
2017-12-23 22:42:41.514 ,9128283H1,99-20+,10000000,20000000,BID,99-210,10000000,20000000,OFFER,
2017-12-23 22:42:41.522 ,9128283H1,99-205,20000000,40000000,BID,99-211,20000000,40000000,OFFER,
2017-12-23 22:42:41.530 ,9128283H1,99-206,10000000,20000000,BID,99-211,10000000,20000000,OFFER,
2017-12-23 22:42:41.544 ,9128283H1,99-207,20000000,40000000,BID,99-211,20000000,40000000,OFFER,
2017-12-23 22:42:41.552 ,9128283H1,99-210,10000000,20000000,BID,99-212,10000000,20000000,OFFER,
2017-12-23 22:42:41.560 ,9128283H1,99-211,20000000,40000000,BID,99-21+,20000000,40000000,OFFER,
2017-12-23 22:42:41.568 ,9128283H1,99-212,10000000,20000000,BID,99-216,10000000,20000000,OFFER,
2017-12-23 22:42:41.577 ,9128283H1,99-213,20000000,40000000,BID,99-217,20000000,40000000,OFFER,
2017-12-23 22:42:41.585 ,9128283H1,99-21+,10000000,20000000,BID,99-217,10000000,20000000,OFFER,
2017-12-23 22:42:41.592 ,9128283H1,99-215,20000000,40000000,BID,99-217,20000000,40000000,OFFER,
2017-12-23 22:42:41.600 ,9128283H1,99-216,10000000,20000000,BID,99-220,10000000,20000000,OFFER,
2017-12-23 22:42:41.609 ,9128283H1,99-217,20000000,40000000,BID,99-222,20000000,40000000,OFFER,
2017-12-23 22:42:41.616 ,9128283H1,99-220,10000000,20000000,BID,99-22+,10000000,20000000,OFFER,
2017-12-23 22:42:41.625 ,9128283H1,99-221,20000000,40000000,BID,99-225,20000000,40000000,OFFER,
2017-12-23 22:42:41.633 ,9128283H1,99-222,10000000,20000000,BID,99-225,10000000,20000000,OFFER,
2017-12-23 22:42:41.641 ,9128283H1,99-223,20000000,40000000,BID,99-225,20000000,40000000,OFFER,
2017-12-23 22:42:41.649 ,9128283H1,99-22+,10000000,20000000,BID,99-226,10000000,20000000,OFFER,
2017-12-23 22:42:41.657 ,9128283H1,99-225,20000000,40000000,BID,99-230,20000000,40000000,OFFER,
2017-12-23 22:42:41.664 ,9128283H1,99-226,10000000,20000000,BID,99-232,10000000,20000000,OFFER,
2017-12-23 22:42:41.673 ,9128283H1,99-227,20000000,40000000,BID,99-233,20000000,40000000,OFFER,
2017-12-23 22:42:41.681 ,9128283H1,99-230,10000000,20000000,BID,99-233,10000000,20000000,OFFER,
2017-12-23 22:42:41.690 ,9128283H1,99-231,20000000,40000000,BID,99-233,20000000,40000000,OFFER,
2017-12-23 22:42:41.698 ,9128283H1,99-232,10000000,20000000,BID,99-23+,10000000,20000000,OFFER,
2017-12-23 22:42:41.706 ,9128283H1,99-233,20000000,40000000,BID,99-236,20000000,40000000,OFFER,
2017-12-23 22:42:41.713 ,9128283H1,99-23+,10000000,20000000,BID,99-240,10000000,20000000,OFFER,
2017-12-23 22:42:41.722 ,9128283H1,99-235,20000000,40000000,BID,99-241,20000000,40000000,OFFER,
2017-12-23 22:42:41.729 ,9128283H1,99-236,10000000,20000000,BID,99-241,10000000,20000000,OFFER,
2017-12-23 22:42:41.736 ,9128283H1,99-237,20000000,40000000,BID,99-241,20000000,40000000,OFFER,
2017-12-23 22:42:41.743 ,9128283H1,99-240,10000000,20000000,BID,99-242,10000000,20000000,OFFER,
2017-12-23 22:42:41.751 ,9128283H1,99-241,20000000,40000000,BID,99-24+,20000000,40000000,OFFER,
2017-12-23 22:42:41.759 ,9128283H1,99-242,10000000,20000000,BID,99-246,10000000,20000000,OFFER,
2017-12-23 22:42:41.766 ,9128283H1,99-243,20000000,40000000,BID,99-247,20000000,40000000,OFFER,
2017-12-23 22:42:41.774 ,9128283H1,99-24+,10000000,20000000,BID,99-247,10000000,20000000,OFFER,
2017-12-23 22:42:41.780 ,9128283H1,99-245,20000000,40000000,BID,99-247,20000000,40000000,OFFER,
2017-12-23 22:42:41.788 ,9128283H1,99-246,10000000,20000000,BID,99-250,10000000,20000000,OFFER,
2017-12-23 22:42:41.795 ,9128283H1,99-247,20000000,40000000,BID,99-252,20000000,40000000,OFFER,
2017-12-23 22:42:41.802 ,9128283H1,99-250,10000000,20000000,BID,99-25+,10000000,20000000,OFFER,
2017-12-23 22:42:41.809 ,9128283H1,99-251,20000000,40000000,BID,99-255,20000000,40000000,OFFER,
2017-12-23 22:42:41.816 ,9128283H1,99-252,10000000,20000000,BID,99-255,10000000,20000000,OFFER,
2017-12-23 22:42:41.824 ,9128283H1,99-253,20000000,40000000,BID,99-255,20000000,40000000,OFFER,
2017-12-23 22:42:41.831 ,9128283H1,99-25+,10000000,20000000,BID,99-256,10000000,20000000,OFFER,
2017-12-23 22:42:41.844 ,9128283H1,99-255,20000000,40000000,BID,99-260,20000000,40000000,OFFER,
2017-12-23 22:42:41.851 ,9128283H1,99-256,10000000,20000000,BID,99-262,10000000,20000000,OFFER,
2017-12-23 22:42:41.858 ,9128283H1,99-257,20000000,40000000,BID,99-263,20000000,40000000,OFFER,
2017-12-23 22:42:41.865 ,9128283H1,99-260,10000000,20000000,BID,99-263,10000000,20000000,OFFER,
2017-12-23 22:42:41.875 ,9128283H1,99-261,20000000,40000000,BID,99-263,20000000,40000000,OFFER,
2017-12-23 22:42:41.884 ,9128283H1,99-262,10000000,20000000,BID,99-26+,10000000,20000000,OFFER,
2017-12-23 22:42:41.894 ,9128283H1,99-263,20000000,40000000,BID,99-266,20000000,40000000,OFFER,
2017-12-23 22:42:41.905 ,9128283H1,99-26+,10000000,20000000,BID,99-270,10000000,20000000,OFFER,
2017-12-23 22:42:41.915 ,9128283H1,99-265,20000000,40000000,BID,99-271,20000000,40000000,OFFER,
2017-12-23 22:42:41.926 ,9128283H1,99-266,10000000,20000000,BID,99-271,10000000,20000000,OFFER,
2017-12-23 22:42:41.936 ,9128283H1,99-267,20000000,40000000,BID,99-271,20000000,40000000,OFFER,
2017-12-23 22:42:41.947 ,9128283H1,99-270,10000000,20000000,BID,99-272,10000000,20000000,OFFER,
2017-12-23 22:42:41.959 ,9128283H1,99-271,20000000,40000000,BID,99-27+,20000000,40000000,OFFER,
2017-12-23 22:42:41.970 ,9128283H1,99-272,10000000,20000000,BID,99-276,10000000,20000000,OFFER,
2017-12-23 22:42:41.982 ,9128283H1,99-273,20000000,40000000,BID,99-277,20000000,40000000,OFFER,
2017-12-23 22:42:41.993 ,9128283H1,99-27+,10000000,20000000,BID,99-277,10000000,20000000,OFFER,
2017-12-23 22:42:42.002 ,9128283H1,99-275,20000000,40000000,BID,99-277,20000000,40000000,OFFER,
2017-12-23 22:42:42.012 ,9128283H1,99-276,10000000,20000000,BID,99-280,10000000,20000000,OFFER,
2017-12-23 22:42:42.021 ,9128283H1,99-277,20000000,40000000,BID,99-282,20000000,40000000,OFFER,
2017-12-23 22:42:42.032 ,9128283H1,99-280,10000000,20000000,BID,99-28+,10000000,20000000,OFFER,
2017-12-23 22:42:42.043 ,9128283H1,99-281,20000000,40000000,BID,99-285,20000000,40000000,OFFER,
2017-12-23 22:42:42.055 ,9128283H1,99-282,10000000,20000000,BID,99-285,10000000,20000000,OFFER,
2017-12-23 22:42:42.066 ,9128283H1,99-283,20000000,40000000,BID,99-285,20000000,40000000,OFFER,
2017-12-23 22:42:42.075 ,9128283H1,99-28+,10000000,20000000,BID,99-286,10000000,20000000,OFFER,
2017-12-23 22:42:42.082 ,9128283H1,99-285,20000000,40000000,BID,99-290,20000000,40000000,OFFER,
2017-12-23 22:42:42.091 ,9128283H1,99-286,10000000,20000000,BID,99-292,10000000,20000000,OFFER,
2017-12-23 22:42:42.099 ,9128283H1,99-287,20000000,40000000,BID,99-293,20000000,40000000,OFFER,
2017-12-23 22:42:42.107 ,9128283H1,99-290,10000000,20000000,BID,99-293,10000000,20000000,OFFER,
2017-12-23 22:42:42.115 ,9128283H1,99-291,20000000,40000000,BID,99-293,20000000,40000000,OFFER,
2017-12-23 22:42:42.124 ,9128283H1,99-292,10000000,20000000,BID,99-29+,10000000,20000000,OFFER,
2017-12-23 22:42:42.132 ,9128283H1,99-293,20000000,40000000,BID,99-296,20000000,40000000,OFFER,
2017-12-23 22:42:42.145 ,9128283H1,99-29+,10000000,20000000,BID,99-300,10000000,20000000,OFFER,
2017-12-23 22:42:42.153 ,9128283H1,99-295,20000000,40000000,BID,99-301,20000000,40000000,OFFER,
2017-12-23 22:42:42.161 ,9128283H1,99-296,10000000,20000000,BID,99-301,10000000,20000000,OFFER,
2017-12-23 22:42:42.169 ,9128283H1,99-297,20000000,40000000,BID,99-301,20000000,40000000,OFFER,
2017-12-23 22:42:42.177 ,9128283H1,99-300,10000000,20000000,BID,99-302,10000000,20000000,OFFER,
2017-12-23 22:42:42.186 ,9128283H1,99-301,20000000,40000000,BID,99-30+,20000000,40000000,OFFER,
2017-12-23 22:42:42.195 ,9128283H1,99-302,10000000,20000000,BID,99-306,10000000,20000000,OFFER,
2017-12-23 22:42:42.202 ,9128283H1,99-303,20000000,40000000,BID,99-307,20000000,40000000,OFFER,
2017-12-23 22:42:42.210 ,9128283H1,99-30+,10000000,20000000,BID,99-307,10000000,20000000,OFFER,
2017-12-23 22:42:42.218 ,9128283H1,99-305,20000000,40000000,BID,99-307,20000000,40000000,OFFER,
2017-12-23 22:42:42.226 ,9128283H1,99-306,10000000,20000000,BID,99-310,10000000,20000000,OFFER,
2017-12-23 22:42:42.233 ,9128283H1,99-307,20000000,40000000,BID,99-312,20000000,40000000,OFFER,
